FSC.A	SSC.A	B.530_30.A	V.450_50.A	Population	Cell	Virus	well
87205.7	58521.7	49.9501	38.0599	GFP-	K562	SFFV	G03
80953.2	84916.2	56.4505	93.8991	GFP-	K562	SFFV	G03
65977.4	37968	21.9015	17.374	GFP-	K562	SFFV	G03
68493.1	64751.8	61.747	102.595	GFP-	K562	SFFV	G03
102308	68643.6	74.0338	118.388	GFP-	K562	SFFV	G03
63955.3	59976.6	44.1464	108.396	GFP-	K562	SFFV	G03
129440	91327.7	66.8468	91.3988	GFP-	K562	SFFV	G03
88721.4	63005.1	48.3057	42.9121	GFP-	K562	SFFV	G03
101653	75087.5	56.2118	71.124	GFP-	K562	SFFV	G03
99903.6	91951.8	66.3705	99.2823	GFP-	K562	SFFV	G03
59063.6	69647.9	55.4955	81.6848	GFP-	K562	SFFV	G03
91813.2	81184.6	58.8848	75.3257	GFP-	K562	SFFV	G03
113198	71402.7	41.8734	64.3142	GFP-	K562	SFFV	G03
77090	56215.5	55.973	56.0142	GFP-	K562	SFFV	G03
119284	93981.2	44.9686	100.1	GFP-	K562	SFFV	G03
107209	82764.3	60.3162	116.46	GFP-	K562	SFFV	G03
114011	84703.6	49.6599	93.2095	GFP-	K562	SFFV	G03
127342	91511.7	73.1777	106.205	GFP-	K562	SFFV	G03
89370.8	75534.2	57.5008	99.7557	GFP-	K562	SFFV	G03
130881	94362.7	96.3299	128.013	GFP-	K562	SFFV	G03
97963.3	52047.4	61.6994	80.777	GFP-	K562	SFFV	G03
132799	92145.7	90.8848	110.113	GFP-	K562	SFFV	G03
81368.2	68714.3	40.5676	63.5327	GFP-	K562	SFFV	G03
116374	74694.8	46.758	115.389	GFP-	K562	SFFV	G03
125296	81758.8	38.9717	89.9325	GFP-	K562	SFFV	G03
98793.2	78597.3	54.1095	121.214	GFP-	K562	SFFV	G03
78502	63552.8	59.9822	69.8237	GFP-	K562	SFFV	G03
134159	87118.8	56.7369	143.577	GFP-	K562	SFFV	G03
99724.8	73886.9	61.0794	57.8408	GFP-	K562	SFFV	G03
98618.9	62165.6	48.4508	63.1854	GFP-	K562	SFFV	G03
60166.4	48435.3	35.7799	65.4861	GFP-	K562	SFFV	G03
80160	62492.4	67.847	82.2035	GFP-	K562	SFFV	G03
124942	94472.8	61.9378	120.4	GFP-	K562	SFFV	G03
56208.3	50019.1	39.8422	46.4852	GFP-	K562	SFFV	G03
124144	88959.6	90.0794	106.549	GFP-	K562	SFFV	G03
98818.2	84520.9	59.3143	77.5763	GFP-	K562	SFFV	G03
77998.4	53559.7	44.7751	69.0866	GFP-	K562	SFFV	G03
95576.3	63795	173.949	66.4842	GFP-	K562	SFFV	G03
83321.7	67239.9	52.8036	87.3866	GFP-	K562	SFFV	G03
134393	129285	79.1671	114.488	GFP-	K562	SFFV	G03
95373.5	81836.6	64.0355	75.1092	GFP-	K562	SFFV	G03
70182.5	49491.5	40.1323	57.8843	GFP-	K562	SFFV	G03
94884.7	59719.2	32.0562	77.4465	GFP-	K562	SFFV	G03
53191.9	41775.7	35.8766	58.493	GFP-	K562	SFFV	G03
138418	99798.7	106.964	114.145	GFP-	K562	SFFV	G03
121105	78522.4	67.1326	93.6405	GFP-	K562	SFFV	G03
59616.4	77622.1	30.6055	58.3191	GFP-	K562	SFFV	G03
91409.5	74563.3	65.4176	72.294	GFP-	K562	SFFV	G03
143679	122008	100.303	132.07	GFP-	K562	SFFV	G03
100519	51150.7	58.5985	45.6471	GFP-	K562	SFFV	G03
83390.4	65720.9	47.3867	74.8927	GFP-	K562	SFFV	G03
77256.8	51301.6	46.4195	83.6727	GFP-	K562	SFFV	G03
84730.4	89445.2	83.1556	75.975	GFP-	K562	SFFV	G03
121943	77523.8	82.9182	69.8237	GFP-	K562	SFFV	G03
109224	85310.6	72.6544	106.291	GFP-	K562	SFFV	G03
67257.7	46297.8	60.173	44.7207	GFP-	K562	SFFV	G03
72156.5	57742.9	27.559	29.8556	GFP-	K562	SFFV	G03
111112	76819.9	53.8676	82.4196	GFP-	K562	SFFV	G03
101354	90702	53.8715	116.974	GFP-	K562	SFFV	G03
115456	74166.5	63.1775	104.314	GFP-	K562	SFFV	G03
66728.7	72395.3	60.8409	60.0142	GFP-	K562	SFFV	G03
88791.5	61576.4	67.5137	115.86	GFP-	K562	SFFV	G03
85997.3	68691.5	36.8922	75.0659	GFP-	K562	SFFV	G03
101157	86351.4	19.1454	82.4196	GFP-	K562	SFFV	G03
98311.5	73638.7	27.2205	66.8313	GFP-	K562	SFFV	G03
118688	80184	61.3655	101.778	GFP-	K562	SFFV	G03
66126.2	50408.7	71.465	68.1759	GFP-	K562	SFFV	G03
129459	134084	123.549	147.321	GFP-	K562	SFFV	G03
76554.8	60328.7	50.337	23.6367	GFP-	K562	SFFV	G03
82051.4	56622.4	45.0653	44.7207	GFP-	K562	SFFV	G03
68705.5	48736.4	38.5848	83.0678	GFP-	K562	SFFV	G03
100629	79153	68.5137	93.6836	GFP-	K562	SFFV	G03
72234.4	47563.4	37.0372	45.5588	GFP-	K562	SFFV	G03
123588	107024	40.8094	89.9325	GFP-	K562	SFFV	G03
98267.5	73242.4	53.8193	80.9067	GFP-	K562	SFFV	G03
85249.4	58505.4	58.6462	54.4044	GFP-	K562	SFFV	G03
97746	59451.9	52.7552	76.6676	GFP-	K562	SFFV	G03
83413.5	60687.2	26.3501	68.3928	GFP-	K562	SFFV	G03
112343	93878.8	48.7409	90.4501	GFP-	K562	SFFV	G03
81214	74203.5	63.6542	52.0103	GFP-	K562	SFFV	G03
95590.1	71559.1	50.5304	88.8107	GFP-	K562	SFFV	G03
57895.7	49096.6	45.1137	43.7502	GFP-	K562	SFFV	G03
110383	94796.5	99.7829	99.8848	GFP-	K562	SFFV	G03
135761	109321	64.4645	92.2612	GFP-	K562	SFFV	G03
70559.3	41431.3	18.5651	60.0142	GFP-	K562	SFFV	G03
114414	84127.4	67.8947	112.13	GFP-	K562	SFFV	G03
75371.6	82862	61.5563	108.997	GFP-	K562	SFFV	G03
93680.9	74724.1	63.0821	94.6747	GFP-	K562	SFFV	G03
82416.4	57801.2	33.4103	78.0955	GFP-	K562	SFFV	G03
103783	83525.1	69.8944	89.1559	GFP-	K562	SFFV	G03
114708	85170.8	136.368	147.066	GFP-	K562	SFFV	G03
89441.7	59199.3	33.9422	72.5539	GFP-	K562	SFFV	G03
109546	68862.8	76.3635	84.0183	GFP-	K562	SFFV	G03
87462.5	85077.9	70.0372	76.6676	GFP-	K562	SFFV	G03
120464	94192.4	81.8739	129.722	GFP-	K562	SFFV	G03
96294.7	103257	61.8901	110.671	GFP-	K562	SFFV	G03
108218	65114.9	39.3102	108.482	GFP-	K562	SFFV	G03
94069.3	67886.2	52.0781	88.2066	GFP-	K562	SFFV	G03
115010	115589	59.696	108.696	GFP-	K562	SFFV	G03
95879	59600	47.0482	58.8407	GFP-	K562	SFFV	G03
91907.9	57767.7	46.226	60.2315	GFP-	K562	SFFV	G03
59619.6	37277.1	37.7626	49.6148	GFP-	K562	SFFV	G03
89422.4	68306.7	26.6402	74.4164	GFP-	K562	SFFV	G03
138708	104559	98.6953	127.158	GFP-	K562	SFFV	G03
107800	77169.3	107.011	144.811	GFP-	K562	SFFV	G03
86288.8	62837.7	17.3563	19.6232	GFP-	K562	SFFV	G03
89876.1	71355.4	46.1777	50.2247	GFP-	K562	SFFV	G03
88184.6	67164.4	53.4323	108.396	GFP-	K562	SFFV	G03
74923.1	76928.7	51.5945	46.1323	GFP-	K562	SFFV	G03
97400.7	81461.7	91.7376	60.4922	GFP-	K562	SFFV	G03
87317.2	84598.8	79.4521	86.8686	GFP-	K562	SFFV	G03
118171	94920.1	90.6006	131.558	GFP-	K562	SFFV	G03
106220	79285.5	71.4174	103.498	GFP-	K562	SFFV	G03
110746	110972	65.4652	126.004	GFP-	K562	SFFV	G03
105367	63978.8	55.973	93.4681	GFP-	K562	SFFV	G03
137541	134314	114.133	153.736	GFP-	K562	SFFV	G03
98116.6	90204.7	55.0179	98.3354	GFP-	K562	SFFV	G03
95923	59017.7	33.0234	120.315	GFP-	K562	SFFV	G03
112225	86627	64.3215	99.7127	GFP-	K562	SFFV	G03
137346	92911.4	96.5665	121.47	GFP-	K562	SFFV	G03
81972.8	71795.9	72.7971	75.7586	GFP-	K562	SFFV	G03
83141.2	62625	81.5891	90.3207	GFP-	K562	SFFV	G03
111854	75487.5	77.8843	79.0472	GFP-	K562	SFFV	G03
71996.6	53759.2	40.8578	41.4123	GFP-	K562	SFFV	G03
100804	58680.3	31.8628	78.2686	GFP-	K562	SFFV	G03
80365.3	87867.1	35.5381	99.0241	GFP-	K562	SFFV	G03
123363	69908.9	62.2716	84.4071	GFP-	K562	SFFV	G03
115553	82575.2	61.4609	103.842	GFP-	K562	SFFV	G03
79699	44818.1	43.6144	58.6669	GFP-	K562	SFFV	G03
97247.1	62955.9	74.2241	78.7444	GFP-	K562	SFFV	G03
107277	69632.4	55.6865	69.9104	GFP-	K562	SFFV	G03
88095.8	51513.9	30.6539	59.7535	GFP-	K562	SFFV	G03
109665	87555.9	60.4116	111.572	GFP-	K562	SFFV	G03
113521	77944.6	91.5955	56.1882	GFP-	K562	SFFV	G03
82229.9	64347	44.3882	58.5799	GFP-	K562	SFFV	G03
96513.4	64187.6	82.8233	111.057	GFP-	K562	SFFV	G03
126383	85451.7	54.8269	51.8797	GFP-	K562	SFFV	G03
133389	85453.6	98.0331	104.4	GFP-	K562	SFFV	G03
85039.5	56945	54.8269	39.2067	GFP-	K562	SFFV	G03
82561.6	55447.6	31.2825	40.3977	GFP-	K562	SFFV	G03
81187.3	43841.3	48.0155	74.8927	GFP-	K562	SFFV	G03
148071	134943	187.036	164.121	GFP-	K562	SFFV	G03
71422.5	80071.9	54.0148	71.4707	GFP-	K562	SFFV	G03
90363.5	64386.4	59.0757	52.4457	GFP-	K562	SFFV	G03
122464	96516.4	102.902	128.056	GFP-	K562	SFFV	G03
68877.7	67015.2	60.2208	96.8715	GFP-	K562	SFFV	G03
88405.5	64609.8	56.6415	53.9693	GFP-	K562	SFFV	G03
111356	73419.3	56.6892	76.4512	GFP-	K562	SFFV	G03
113871	68899.3	60.507	108.696	GFP-	K562	SFFV	G03
70601.7	48059.3	54.2059	93.8129	GFP-	K562	SFFV	G03
79887.3	64408.5	67.466	97.7327	GFP-	K562	SFFV	G03
100722	65474.5	50.9657	81.8145	GFP-	K562	SFFV	G03
109586	59089.1	23.7389	91.1401	GFP-	K562	SFFV	G03
117923	112284	94.8628	95.4933	GFP-	K562	SFFV	G03
130790	98830.8	64.1785	104.1	GFP-	K562	SFFV	G03
78281	67573.4	57.7871	73.0305	GFP-	K562	SFFV	G03
99416.3	66744.2	52.2716	82.3332	GFP-	K562	SFFV	G03
105329	93660	63.3205	103.584	GFP-	K562	SFFV	G03
82424.4	51102	21.7564	72.294	GFP-	K562	SFFV	G03
100558	70285.8	43.6628	84.5799	GFP-	K562	SFFV	G03
119170	72290.6	80.0221	90.4069	GFP-	K562	SFFV	G03
95413.5	57474.1	33.3619	77.1869	GFP-	K562	SFFV	G03
89971.5	59671.9	47.29	64.3576	GFP-	K562	SFFV	G03
109763	105551	106.539	122.284	GFP-	K562	SFFV	G03
132645	87523.9	87.1404	78.8742	GFP-	K562	SFFV	G03
75972	69108.9	53.6742	103.24	GFP-	K562	SFFV	G03
123516	89363.4	61.747	114.06	GFP-	K562	SFFV	G03
71270.5	59603.8	36.9889	55.4487	GFP-	K562	SFFV	G03
93147.3	71773.7	54.7313	96.1825	GFP-	K562	SFFV	G03
90403.7	71156	43.5177	60.7529	GFP-	K562	SFFV	G03
135996	132818	132.803	99.4114	GFP-	K562	SFFV	G03
76012.8	56481	38.5848	57.7539	GFP-	K562	SFFV	G03
86579.1	69357.9	62.9391	79.4365	GFP-	K562	SFFV	G03
77336.7	52278.2	54.9701	92.563	GFP-	K562	SFFV	G03
111635	101489	35.2963	91.7869	GFP-	K562	SFFV	G03
79598.8	65582.9	44.1464	88.8539	GFP-	K562	SFFV	G03
112831	126252	91.3112	147.618	GFP-	K562	SFFV	G03
91300.9	54744.5	43.1791	78.8742	GFP-	K562	SFFV	G03
96035.5	80690.3	82.4436	98.895	GFP-	K562	SFFV	G03
106884	85913	72.702	112.387	GFP-	K562	SFFV	G03
85420.9	92552	92.6375	99.2823	GFP-	K562	SFFV	G03
129096	111877	61.8901	124.893	GFP-	K562	SFFV	G03
93272.8	88635.7	87.2827	77.1003	GFP-	K562	SFFV	G03
112956	108833	87.2353	105.604	GFP-	K562	SFFV	G03
121775	87994.3	123.784	117.146	GFP-	K562	SFFV	G03
85586.5	71635.2	49.2729	94.2008	GFP-	K562	SFFV	G03
104048	77479.8	46.3711	61.7087	GFP-	K562	SFFV	G03
140643	106520	82.3012	125.577	GFP-	K562	SFFV	G03
64739.3	55888.6	17.4047	38.8097	GFP-	K562	SFFV	G03
116512	106646	60.2208	91.5282	GFP-	K562	SFFV	G03
120453	79207.5	89.4159	82.9382	GFP-	K562	SFFV	G03
120030	78992.9	64.0832	101.95	GFP-	K562	SFFV	G03
124042	91960.7	88.2309	107.021	GFP-	K562	SFFV	G03
106998	117434	51.2559	82.7221	GFP-	K562	SFFV	G03
112186	99842.6	95.0048	107.408	GFP-	K562	SFFV	G03
110340	72598.9	64.5598	109.598	GFP-	K562	SFFV	G03
78076.8	70454.3	26.3017	90.4501	GFP-	K562	SFFV	G03
127070	117907	42.4537	118.302	GFP-	K562	SFFV	G03
120785	88860.6	109.04	63.0117	GFP-	K562	SFFV	G03
99406.6	80949.9	81.1618	93.856	GFP-	K562	SFFV	G03
95192.1	63537.1	66.1323	82.6789	GFP-	K562	SFFV	G03
67073.6	48695.6	40.0356	30.2526	GFP-	K562	SFFV	G03
119857	79388	56.9279	112.173	GFP-	K562	SFFV	G03
80338.4	65917.5	42.4537	94.3731	GFP-	K562	SFFV	G03
125321	91145.8	57.8349	135.483	GFP-	K562	SFFV	G03
135864	108647	62.3193	114.488	GFP-	K562	SFFV	G03
75281	70856.1	53.5774	80.1284	GFP-	K562	SFFV	G03
101228	90271.1	41.5832	61.5349	GFP-	K562	SFFV	G03
99877.3	62952.9	30.0252	106.377	GFP-	K562	SFFV	G03
107761	91070.8	79.3096	119.801	GFP-	K562	SFFV	G03
83698.2	62866	52.5134	60.1446	GFP-	K562	SFFV	G03
112388	92983.8	59.4574	114.231	GFP-	K562	SFFV	G03
70019.1	48517.8	41.4381	39.8243	GFP-	K562	SFFV	G03
102756	61856.1	39.6004	64.1406	GFP-	K562	SFFV	G03
87577.4	67030.5	97.5127	67.3085	GFP-	K562	SFFV	G03
92491.7	67149.7	74.2716	84.0615	GFP-	K562	SFFV	G03
81155.1	56278.7	40.0356	63.8801	GFP-	K562	SFFV	G03
137988	107828	88.4205	67.5687	GFP-	K562	SFFV	G03
100038	60113.8	43.8079	71.2107	GFP-	K562	SFFV	G03
129681	85596.9	53.1905	105.174	GFP-	K562	SFFV	G03
102090	74840.8	54.5881	83.6727	GFP-	K562	SFFV	G03
86617.7	71845.7	31.5243	70.5172	GFP-	K562	SFFV	G03
103051	113585	63.8449	98.8519	GFP-	K562	SFFV	G03
105679	79418.1	48.354	69.9971	GFP-	K562	SFFV	G03
59255.2	48938.4	25.1412	64.5312	GFP-	K562	SFFV	G03
116597	100598	87.7094	114.96	GFP-	K562	SFFV	G03
91781.9	76396.4	39.6004	92.2612	GFP-	K562	SFFV	G03
124591	103648	72.8447	93.5112	GFP-	K562	SFFV	G03
69929.5	47601.3	28.2843	57.232	GFP-	K562	SFFV	G03
62459.4	60093.1	46.226	74.4164	GFP-	K562	SFFV	G03
118781	102623	94.3894	152.292	GFP-	K562	SFFV	G03
116043	97821.5	79.3571	89.4148	GFP-	K562	SFFV	G03
108756	121877	74.1289	160.309	GFP-	K562	SFFV	G03
88736.9	70253.7	45.9358	59.6666	GFP-	K562	SFFV	G03
69584.2	52156.4	50.4337	54.2304	GFP-	K562	SFFV	G03
95841.1	109211	76.2209	99.6696	GFP-	K562	SFFV	G03
126872	95122.2	65.7035	88.7676	GFP-	K562	SFFV	G03
114376	69360.5	65.4652	91.7869	GFP-	K562	SFFV	G03
150881	118188	120.114	123.481	GFP-	K562	SFFV	G03
116182	104344	58.0258	127.372	GFP-	K562	SFFV	G03
69738.6	55536.7	48.2573	80.4311	GFP-	K562	SFFV	G03
120967	96345.3	104.934	123.353	GFP-	K562	SFFV	G03
78448.9	64366.3	35.7799	79.7825	GFP-	K562	SFFV	G03
110344	103614	47.822	89.9325	GFP-	K562	SFFV	G03
102970	61086.2	59.5528	87.4297	GFP-	K562	SFFV	G03
71259	77765.3	62.4146	81.6416	GFP-	K562	SFFV	G03
94719.6	75108.7	48.0155	82.5925	GFP-	K562	SFFV	G03
62727.5	57835.2	36.6987	68.0025	GFP-	K562	SFFV	G03
94383.9	66170.4	97.9858	94.5024	GFP-	K562	SFFV	G03
90656.9	87130	45.9358	82.9382	GFP-	K562	SFFV	G03
92093.8	82628.3	53.6742	106.205	GFP-	K562	SFFV	G03
92366.6	83603.7	51.4494	114.274	GFP-	K562	SFFV	G03
111358	72159.4	86.7611	112.215	GFP-	K562	SFFV	G03
87895.8	73844.7	58.7894	102.251	GFP-	K562	SFFV	G03
59533.5	41655	31.7177	37.4423	GFP-	K562	SFFV	G03
97757.2	63109.8	61.5563	103.197	GFP-	K562	SFFV	G03
82823.3	67043.1	41.5832	61.7521	GFP-	K562	SFFV	G03
96354.6	64261.7	65.227	78.8309	GFP-	K562	SFFV	G03
106813	62700.9	84.4842	94.2869	GFP-	K562	SFFV	G03
126435	79003.3	85.3382	127.201	GFP-	K562	SFFV	G03
72649.8	42735.5	70.3228	72.2507	GFP-	K562	SFFV	G03
120779	96288.5	96.6611	74.4597	GFP-	K562	SFFV	G03
117651	68967.8	61.6994	75.6287	GFP-	K562	SFFV	G03
68902.5	57544.6	57.5485	66.3106	GFP-	K562	SFFV	G03
102964	89089.7	51.7396	103.713	GFP-	K562	SFFV	G03
114117	98202.2	80.7819	147.151	GFP-	K562	SFFV	G03
118600	93484.5	78.502	115.26	GFP-	K562	SFFV	G03
116963	91711.8	93.8213	86.6527	GFP-	K562	SFFV	G03
112217	76734.2	73.8912	81.2525	GFP-	K562	SFFV	G03
82769.2	52203	35.925	44.6325	GFP-	K562	SFFV	G03
101254	66398.8	59.8868	70.9073	GFP-	K562	SFFV	G03
119961	83754.2	72.1787	118.602	GFP-	K562	SFFV	G03
120347	89216	83.8199	112.13	GFP-	K562	SFFV	G03
108243	67339.9	95.2414	116.76	GFP-	K562	SFFV	G03
98343.6	90437.5	70.7511	113.845	GFP-	K562	SFFV	G03
131396	101134	68.0375	129.081	GFP-	K562	SFFV	G03
77685.4	44265.2	21.3696	95.2779	GFP-	K562	SFFV	G03
57576.8	45502.8	40.7127	43.1326	GFP-	K562	SFFV	G03
135685	85117.4	79.8796	117.745	GFP-	K562	SFFV	G03
61593.3	65543.6	36.4086	99.5836	GFP-	K562	SFFV	G03
108009	113716	86.524	121.171	GFP-	K562	SFFV	G03
86935.1	53316.3	118.561	57.5799	GFP-	K562	SFFV	G03
117617	73300.4	20.4509	85.0982	GFP-	K562	SFFV	G03
65219.4	55312.7	41.8734	39.2067	GFP-	K562	SFFV	G03
90379	72230.4	68.1804	123.439	GFP-	K562	SFFV	G03
115313	77951.6	38.2946	82.6357	GFP-	K562	SFFV	G03
54195.2	53219.1	63.3205	62.7945	GFP-	K562	SFFV	G03
79308.9	58652.6	44.2915	60.1446	GFP-	K562	SFFV	G03
123770	76285.2	65.9417	112.13	GFP-	K562	SFFV	G03
80486.6	68583.7	37.9561	92.7354	GFP-	K562	SFFV	G03
111508	93165.3	46.8547	89.7168	GFP-	K562	SFFV	G03
101104	82568.3	47.29	116.203	GFP-	K562	SFFV	G03
122789	91100.1	93.0637	134.076	GFP-	K562	SFFV	G03
106722	113392	65.7987	108.009	GFP-	K562	SFFV	G03
118738	95661.8	17.1146	81.8577	GFP-	K562	SFFV	G03
117047	81671.1	64.9887	93.1664	GFP-	K562	SFFV	G03
116663	69342.8	50.9657	85.4005	GFP-	K562	SFFV	G03
131867	90733.2	97.3708	115.731	GFP-	K562	SFFV	G03
107179	74117	113.615	125.833	GFP-	K562	SFFV	G03
110309	89857.7	99.4046	116.46	GFP-	K562	SFFV	G03
95079.1	62572.9	90.5058	75.975	GFP-	K562	SFFV	G03
124228	78944.8	87.2827	100.917	GFP-	K562	SFFV	G03
72745.9	76686.7	71.0367	106.076	GFP-	K562	SFFV	G03
96288.4	85471.1	83.6301	114.36	GFP-	K562	SFFV	G03
100428	85440.4	69.7516	115.517	GFP-	K562	SFFV	G03
119605	80735.5	73.368	113.416	GFP-	K562	SFFV	G03
109936	75746.2	72.4641	105.561	GFP-	K562	SFFV	G03
85054.5	74600.7	36.5536	75.4123	GFP-	K562	SFFV	G03
125346	65709.1	51.0624	89.2422	GFP-	K562	SFFV	G03
65000.2	71567.9	97.3708	67.2217	GFP-	K562	SFFV	G03
93144	70295.7	53.8676	99.4545	GFP-	K562	SFFV	G03
72899.8	57161.3	45.0169	83.3271	GFP-	K562	SFFV	G03
103854	68619.6	54.0148	103.197	GFP-	K562	SFFV	G03
125621	91220.1	84.3419	138.041	GFP-	K562	SFFV	G03
118364	115847	45.162	126.432	GFP-	K562	SFFV	G03
104368	86052.7	89.6055	100.014	GFP-	K562	SFFV	G03
74646	61659.9	76.1734	59.4493	GFP-	K562	SFFV	G03
86760.4	70807.7	75.7931	77.8792	GFP-	K562	SFFV	G03
86916.1	55302.5	35.5381	62.5774	GFP-	K562	SFFV	G03
140361	138332	114.981	166.237	GFP-	K562	SFFV	G03
123619	88011.8	98.979	133.265	GFP-	K562	SFFV	G03
126135	117810	96.3772	160.86	GFP-	K562	SFFV	G03
86401.9	71925.3	42.5504	66.0937	GFP-	K562	SFFV	G03
100493	69056.5	49.1762	92.994	GFP-	K562	SFFV	G03
74853.5	52661.7	37.5208	61.0571	GFP-	K562	SFFV	G03
97323.2	92098.6	95.8567	103.584	GFP-	K562	SFFV	G03
91488	76794.5	45.8875	74.8927	GFP-	K562	SFFV	G03
65961.5	53505.4	16.4377	51.4878	GFP-	K562	SFFV	G03
99790.2	71736.9	52.4167	54.0563	GFP-	K562	SFFV	G03
92956.9	53473.1	29.2515	64.1406	GFP-	K562	SFFV	G03
100792	64023	55.1134	100.057	GFP-	K562	SFFV	G03
76092.6	67488.2	30.5571	74.5463	GFP-	K562	SFFV	G03
85784.8	71516.5	44.2915	81.3822	GFP-	K562	SFFV	G03
132718	133609	95.0521	146.428	GFP-	K562	SFFV	G03
142570	100978	79.4521	143.194	GFP-	K562	SFFV	G03
79682.8	60630	31.621	86.0482	GFP-	K562	SFFV	G03
134760	93674.1	66.6563	116.931	GFP-	K562	SFFV	G03
56748.8	58902	34.1357	65.7465	GFP-	K562	SFFV	G03
126011	75352.7	61.6994	66.3106	GFP-	K562	SFFV	G03
100377	93087.2	64.4645	89.9756	GFP-	K562	SFFV	G03
101109	66256	27.9942	86.1346	GFP-	K562	SFFV	G03
58824.7	51091.5	36.5053	60.8833	GFP-	K562	SFFV	G03
94485.1	68420.3	65.227	74.2432	GFP-	K562	SFFV	G03
95687.5	60187.9	69.942	71.7741	GFP-	K562	SFFV	G03
93059.6	55996.7	42.0668	90.8382	GFP-	K562	SFFV	G03
120197	78566.7	52.852	69.8237	GFP-	K562	SFFV	G03
104896	62545.5	25.7698	75.3257	GFP-	K562	SFFV	G03
134011	121453	100.965	131.131	GFP-	K562	SFFV	G03
64842.6	62020.5	51.933	39.9125	GFP-	K562	SFFV	G03
90567.9	65435.3	45.7907	73.9834	GFP-	K562	SFFV	G03
114230	75598.7	34.4258	89.5442	GFP-	K562	SFFV	G03
56821.2	68399.2	70.9891	71.4274	GFP-	K562	SFFV	G03
69984.8	71271.8	59.3143	105.045	GFP-	K562	SFFV	G03
66502.4	47893	46.1777	69.13	GFP-	K562	SFFV	G03
87982.5	65920.6	37.5692	81.2525	GFP-	K562	SFFV	G03
138856	144613	72.2738	177.012	GFP-	K562	SFFV	G03
135008	113777	83.725	99.4975	GFP-	K562	SFFV	G03
107360	86654.3	92.0218	141.321	GFP-	K562	SFFV	G03
112786	63834.4	41.1479	54.5785	GFP-	K562	SFFV	G03
88291	72597	87.4723	105.561	GFP-	K562	SFFV	G03
67916.5	58727.9	38.2946	73.2037	GFP-	K562	SFFV	G03
151066	118440	98.175	156.578	GFP-	K562	SFFV	G03
120174	63101.3	87.3301	98.6367	GFP-	K562	SFFV	G03
140923	110116	125.382	134.289	GFP-	K562	SFFV	G03
126446	98220.9	79.9746	139.575	GFP-	K562	SFFV	G03
132449	82026.3	91.5007	87.6455	GFP-	K562	SFFV	G03
135293	117463	68.9422	151.485	GFP-	K562	SFFV	G03
98089.4	79172.2	83.9623	114.488	GFP-	K562	SFFV	G03
103292	74662.9	27.8975	72.164	GFP-	K562	SFFV	G03
98958	70444.1	59.5528	116.246	GFP-	K562	SFFV	G03
117151	91322.6	78.8821	115.946	GFP-	K562	SFFV	G03
127596	110131	104.414	151.91	GFP-	K562	SFFV	G03
84061.7	47033.9	42.6955	79.0472	GFP-	K562	SFFV	G03
82780.2	63473.3	71.5126	58.3191	GFP-	K562	SFFV	G03
68649.2	76135.3	56.8802	100.444	GFP-	K562	SFFV	G03
78980.1	60399.9	51.1592	58.9277	GFP-	K562	SFFV	G03
122639	110145	58.4076	76.8407	GFP-	K562	SFFV	G03
63116.2	65333.3	38.4397	41.0594	GFP-	K562	SFFV	G03
107008	75070.5	44.6784	109.297	GFP-	K562	SFFV	G03
92003.6	68539.8	48.886	108.009	GFP-	K562	SFFV	G03
99557.4	76782.3	23.3037	77.0571	GFP-	K562	SFFV	G03
55334.6	57653.1	40.5676	45.6029	GFP-	K562	SFFV	G03
114257	75897.3	53.4807	61.7087	GFP-	K562	SFFV	G03
122190	73553.6	83.1556	103.412	GFP-	K562	SFFV	G03
107795	89946.5	46.9998	96.9146	GFP-	K562	SFFV	G03
70895.1	62934.2	22.8685	57.1451	GFP-	K562	SFFV	G03
116267	90260.1	55.1612	84.1479	GFP-	K562	SFFV	G03
97725	77396.6	54.8746	113.073	GFP-	K562	SFFV	G03
70940.4	50662.9	42.5988	79.4365	GFP-	K562	SFFV	G03
138056	119714	75.0324	141.917	GFP-	K562	SFFV	G03
86678.2	77038.1	57.2621	110.327	GFP-	K562	SFFV	G03
109226	83422.8	50.7723	110.113	GFP-	K562	SFFV	G03
61675.3	55510.6	45.5973	43.4855	GFP-	K562	SFFV	G03
104777	70666.2	67.4184	82.2467	GFP-	K562	SFFV	G03
125801	103190	90.7901	127.543	GFP-	K562	SFFV	G03
72434.5	38089.7	33.0234	40.3977	GFP-	K562	SFFV	G03
94010.6	66243.6	42.3086	48.8232	GFP-	K562	SFFV	G03
99688.8	92997.1	54.4448	98.1632	GFP-	K562	SFFV	G03
130789	72385.1	94.5314	106.764	GFP-	K562	SFFV	G03
91638.9	47391.3	69.0375	57.0146	GFP-	K562	SFFV	G03
67676.2	46598.3	66.7039	63.0551	GFP-	K562	SFFV	G03
94859.9	80407.2	38.2463	73.7235	GFP-	K562	SFFV	G03
128758	91370.6	49.5148	101.563	GFP-	K562	SFFV	G03
95464.7	91543.6	109.229	114.403	GFP-	K562	SFFV	G03
91358.1	67728.4	77.7893	101.477	GFP-	K562	SFFV	G03
95753.9	88063.6	44.4366	79.8689	GFP-	K562	SFFV	G03
82616.3	78827.8	72.7971	79.9987	GFP-	K562	SFFV	G03
129989	127565	108.852	127.415	GFP-	K562	SFFV	G03
91117.2	60253.6	90.7427	67.2217	GFP-	K562	SFFV	G03
99745	54615.2	56.3073	70.7773	GFP-	K562	SFFV	G03
